Data;Dia da Semana;Nome do Cliente;Número da Mesa;Quantidade de Pessoas;Tipo de Pedido;Sabor;Quantidade;Massa;Retirar Ingredientes;Adicionar Ingredientes Extras;Tipo de Bebida;Marca/Sabor da Bebida;Quantidade de Bebidas;Especificação da Bebida;Quantidade de Copos;Quantidade de Pratos;Forma de Pagamento;Pedido para Viagem
2024-12-28;Saturday;Fernanda;10;3;Pizza;Napoli ao Pesto;1;Tradicional;Sem tomate;Cebola extra;Refrigerante;Fanta Laranja;3;Com Gelo e Limão;3;3;Cartão de Crédito;Não
2024-12-28;Saturday;Yasmin;7;1;Pizza;Baiana;0;Recheada;Sem tomate;Nenhum;Água;Água Sem Gás;2;Com Gelo;2;1;Pix;Sim
2024-12-28;Saturday;Zeca;50;9;Esfiha;Pistache;36;Tradicional;Sem leite condensado;Nenhum;"Drink;Refrigerante;Água";"Margarita;Guaraná Antártica;Água Mineral";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Não
2024-12-28;Saturday;Quentin;24;9;Esfiha;Pepperoni;36;Tradicional;Sem queijo;Catupiry extra;"Drink;Refrigerante;Água";"Margarita;Guaraná Antártica;Água Mineral";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Não
2024-12-28;Saturday;Olívia;41;9;Esfiha;Corleone;36;Tradicional;Sem azeitonas;Bacon extra;Refrigerante;Fanta Laranja;9;Com Gelo;9;9;Cartão de Crédito;Sim
2024-12-28;Saturday;Samuel;18;7;Esfiha;Napolitana;28;Tradicional;Sem cebola;Bacon extra;"Refrigerante;Suco";"Fanta Laranja;Suco Natural";"7;7";"Sem Gelo;Com Gelo e Limão";14;7;Dinheiro;Não
2024-12-28;Saturday;Bruno;40;4;Pizza;Corleone;2;Tradicional;Sem azeitonas;Cebola extra;Vinho;Vinho Rosé;2;Com Gelo;2;4;Cartão de Débito;Não
2024-12-28;Saturday;Mariana;21;7;Esfiha;Romeu e Julieta;28;Tradicional;Sem leite condensado;Leite condensado extra;"Refrigerante;Suco";"Fanta Laranja;Suco Natural";"7;7";"Sem Gelo;Com Gelo e Limão";14;7;Dinheiro;Não
2024-12-28;Saturday;Ana;7;4;Pizza;Marguerita;2;Tradicional;Nenhum;Catupiry extra;Vinho;Vinho Rosé;2;Com Gelo;2;4;Cartão de Débito;Não
2024-12-28;Saturday;Gabriel;10;5;Esfiha;Marguerita;20;Fina;Nenhum;Nenhum;Suco;Del Valle Laranja;5;Com Gelo;5;10;Dinheiro;Sim
2024-12-28;Saturday;Elena;9;8;Pizza;Baiana;4;Tradicional;Sem queijo;Cebola extra;"Refrigerante;Drink";"Coca-Cola;Piña Colada";"8;8";"Temperatura Ambiente;Com Gelo";16;16;Cartão de Crédito;Não
2024-12-28;Saturday;Tatiana;25;8;Pizza;Pistache;4;Tradicional;Nenhum;Chocolate extra;"Refrigerante;Drink";"Coca-Cola;Piña Colada";"8;8";"Temperatura Ambiente;Com Gelo";16;16;Cartão de Crédito;Não
2024-12-28;Saturday;Tatiana;32;3;Pizza;Alho com Queijo;1;Tradicional;Nenhum;Catupiry extra;Refrigerante;Fanta Laranja;3;Com Gelo e Limão;3;3;Cartão de Crédito;Não
2024-12-28;Saturday;William;30;8;Pizza;Calabresa;4;Tradicional;Sem cebola;Nenhum;"Refrigerante;Drink";"Coca-Cola;Piña Colada";"8;8";"Temperatura Ambiente;Com Gelo";16;16;Cartão de Crédito;Não
2024-12-28;Saturday;Paulo;47;9;Pizza;Mequi;4;Tradicional;Nenhum;Catupiry extra;Cerveja;Antarctica;18;Com Gelo;18;18;Cartão de Crédito;Não
2024-12-28;Saturday;Ximena;43;9;Pizza;Pepperoni;4;Tradicional;Sem cebola;Catupiry extra;Cerveja;Antarctica;18;Com Gelo;18;18;Cartão de Crédito;Não
2024-12-28;Saturday;Ricardo;19;9;Pizza;Baiana;4;Tradicional;Nenhum;Bacon extra;"Suco;Refrigerante;Água";"Del Valle Uva;Coca-Cola;Água Sem Gás";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Sim
2024-12-28;Saturday;Quésia;28;5;Esfiha;Siciliana;20;Fina;Nenhum;Nenhum;Suco;Del Valle Laranja;5;Com Gelo;5;10;Dinheiro;Sim
2024-12-28;Saturday;Nathan;38;9;Pizza;Bacon;4;Tradicional;Sem tomate;Nenhum;"Suco;Refrigerante;Água";"Del Valle Uva;Coca-Cola;Água Sem Gás";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Sim
2024-12-28;Saturday;Olívia;44;8;Pizza;Pepperoni;4;Tradicional;Sem queijo;Nenhum;"Refrigerante;Drink";"Coca-Cola;Piña Colada";"8;8";"Temperatura Ambiente;Com Gelo";16;16;Cartão de Crédito;Não
2024-12-28;Saturday;Ximena;21;9;Esfiha;Alho com Queijo;36;Tradicional;Sem tomate;Cebola extra;"Drink;Refrigerante;Água";"Margarita;Guaraná Antártica;Água Mineral";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Não
2024-12-28;Saturday;Otávio;15;9;Esfiha;Napoli ao Pesto;36;Tradicional;Sem cebola;Nenhum;"Drink;Refrigerante;Água";"Margarita;Guaraná Antártica;Água Mineral";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Não
2024-12-28;Saturday;Sabrina;40;9;Pizza;Calabresa;4;Tradicional;Nenhum;Queijo extra;Cerveja;Antarctica;18;Com Gelo;18;18;Cartão de Crédito;Não
2024-12-28;Saturday;Gustavo;12;4;Esfiha;Frango com Queijo;16;Tradicional;Sem tomate;Nenhum;Refrigerante;Sprite;4;Com Gelo;4;8;Pix;Não
2024-12-28;Saturday;Miguel;46;5;Pizza;Chocolate;2;Fina;Nenhum;Leite condensado extra;Refrigerante;Fanta Laranja;5;Temperatura Ambiente;5;10;Cartão de Crédito;Não
2024-12-28;Saturday;Bernardo;10;9;Pizza;Nutella;4;Tradicional;Nenhum;Chocolate extra;Cerveja;Antarctica;18;Com Gelo;18;18;Cartão de Crédito;Não
2024-12-28;Saturday;Cecília;50;10;Pizza;Marguerita;5;Tradicional;Sem tomate;Catupiry extra;"Refrigerante;Suco";"Coca-Cola;Suco Natural";"10;10";"Com Gelo;Com Gelo e Limão";20;20;Pix;Não
2024-12-28;Saturday;Zeca;49;10;Pizza;Chocolate;5;Tradicional;Sem leite condensado;Chocolate extra;"Refrigerante;Suco";"Coca-Cola;Suco Natural";"10;10";"Com Gelo;Com Gelo e Limão";20;20;Pix;Não
2024-12-28;Saturday;Thiago;20;2;Pizza;Alho com Queijo;1;Tradicional;Sem tomate;Cebola extra;Vinho;Vinho Branco;1;Com Gelo;1;4;Cartão de Crédito;Não
2024-12-28;Saturday;Karen;25;15;Pizza;Pepperoni;7;Sem Glúten;Nenhum;Nenhum;"Drink;Suco;Refrigerante";"Mojito;Del Valle Maracujá;Pepsi";"15;15;15";"Com Gelo;Com Gelo;Com Gelo e Limão";45;30;Cartão de Crédito;Sim
2024-12-28;Saturday;Elena;43;9;Esfiha;Bacon;36;Tradicional;Sem azeitonas;Nenhum;Refrigerante;Fanta Laranja;9;Com Gelo;9;9;Cartão de Crédito;Sim
2024-12-28;Saturday;Eduardo;20;9;Esfiha;Banana com Canela;36;Tradicional;Nenhum;Nenhum;Refrigerante;Fanta Laranja;9;Com Gelo;9;9;Cartão de Crédito;Sim
2024-12-28;Saturday;Kevin;38;5;Pizza;Mequi;2;Fina;Sem tomate;Nenhum;Água;Água Sem Gás;10;Sem Gelo;10;10;Dinheiro;Não
2024-12-28;Saturday;Pietra;12;5;Pizza;Chocolate;2;Fina;Nenhum;Leite condensado extra;Água;Água Sem Gás;10;Sem Gelo;10;10;Dinheiro;Não
2024-12-28;Saturday;Thiago;33;5;Pizza;Vegetariana;2;Fina;Sem tomate;Queijo extra;Água;Água Sem Gás;10;Sem Gelo;10;10;Dinheiro;Não
2024-12-28;Saturday;Isaac;8;15;Pizza;Romeu e Julieta;7;Sem Glúten;Sem chocolate;Nenhum;"Drink;Suco;Refrigerante";"Mojito;Del Valle Maracujá;Pepsi";"15;15;15";"Com Gelo;Com Gelo;Com Gelo e Limão";45;30;Cartão de Crédito;Sim
2024-12-28;Saturday;Carlos;41;4;Pizza;Pepperoni;2;Tradicional;Sem azeitonas;Catupiry extra;Cerveja;Brahma;8;Com Gelo e Limão;8;4;Cartão de Crédito;Não
2024-12-28;Saturday;Quentin;19;3;Esfiha;Mequi;12;Recheada;Sem cebola;Nenhum;Vinho;Vinho Tinto;1;Sem Gelo;1;6;Pix;Sim
2024-12-28;Saturday;Tatiana;23;5;Pizza;Frango com Queijo;2;Fina;Nenhum;Queijo extra;Refrigerante;Fanta Laranja;5;Temperatura Ambiente;5;10;Cartão de Crédito;Não
2024-12-28;Saturday;Karen;14;9;Pizza;Napolitana;4;Integral;Sem cebola;Catupiry extra;"Cerveja;Água";"Império Pilsen;H2O";"18;18";"Com Gelo e Limão;Com Gelo e Limão";36;9;Pix;Não
2024-12-28;Saturday;Eduardo;25;10;Pizza;Napolitana;5;Tradicional;Sem tomate;Nenhum;"Refrigerante;Suco";"Coca-Cola;Suco Natural";"10;10";"Com Gelo;Com Gelo e Limão";20;20;Pix;Não
2024-12-28;Saturday;Zeca;13;6;Pizza;Zucchini ao Pesto;3;Tradicional;Sem tomate;Bacon extra;Drink;Caipirinha;6;Com Gelo;6;12;Dinheiro;Não
2024-12-28;Saturday;Daniela;39;2;Pizza;Napolitana;1;Tradicional;Nenhum;Catupiry extra;Água;Água com Gás;4;Com Gelo;4;4;Cartão de Débito;Não
2024-12-28;Saturday;Quésia;14;3;Esfiha;Banana com Canela;12;Tradicional;Nenhum;Leite condensado extra;Cerveja;Skol;6;Com Gelo e Limão;6;3;Pix;Não
2024-12-28;Saturday;William;16;6;Pizza;Bacon;3;Tradicional;Nenhum;Nenhum;Drink;Caipirinha;6;Com Gelo;6;12;Dinheiro;Não
2024-12-28;Saturday;Paulo;42;3;Pizza;Baiana;1;Fina;Nenhum;Catupiry extra;Suco;Suco de Frutas;3;Com Gelo;3;3;Cartão de Débito;Não
2024-12-28;Saturday;Bernardo;1;2;Pizza;Chocolate;1;Tradicional;Nenhum;Nenhum;Refrigerante;Pepsi;2;Com Gelo e Limão;2;2;Pix;Não
2024-12-28;Saturday;Bruno;33;2;Pizza;Vegetariana;1;Fina;Sem tomate;Catupiry extra;Cerveja;Corona;4;Com Gelo e Limão;4;2;Pix;Não
2024-12-28;Saturday;Samuel;16;5;Pizza;Mequi;2;Fina;Sem cebola;Nenhum;Refrigerante;Fanta Laranja;5;Temperatura Ambiente;5;10;Cartão de Crédito;Não
2024-12-28;Saturday;Fernanda;19;8;Pizza;Napolitana;4;Tradicional;Nenhum;Catupiry extra;"Suco;Refrigerante";"Del Valle Laranja;Sprite";"8;8";"Com Gelo e Limão;Com Gelo";16;8;Pix;Sim
2024-12-28;Saturday;Lara;16;8;Pizza;Queijo;4;Tradicional;Nenhum;Cebola extra;"Suco;Refrigerante";"Del Valle Laranja;Sprite";"8;8";"Com Gelo e Limão;Com Gelo";16;8;Pix;Sim
2024-12-28;Saturday;Kevin;41;8;Pizza;Baiana;4;Tradicional;Sem cebola;Nenhum;"Suco;Refrigerante";"Del Valle Laranja;Sprite";"8;8";"Com Gelo e Limão;Com Gelo";16;8;Pix;Sim
2024-12-28;Saturday;Mariana;28;6;Pizza;Napolitana;3;Fina;Sem tomate;Bacon extra;"Suco;Água";"Suco de Frutas;Água com Gás";"6;12";"Com Gelo;Com Gelo e Limão";18;12;Cartão de Crédito;Não
2024-12-28;Saturday;Ana;48;6;Pizza;Mequi;3;Fina;Sem queijo;Catupiry extra;"Suco;Água";"Suco de Frutas;Água com Gás";"6;12";"Com Gelo;Com Gelo e Limão";18;12;Cartão de Crédito;Não
2024-12-28;Saturday;Thiago;1;1;Pizza;Bacon;0;Fina;Nenhum;Queijo extra;Água;Água com Gás;2;Com Gelo e Limão;2;1;Transferência;Não
2024-12-28;Saturday;Mariana;25;2;Pizza;Banana com Canela;1;Tradicional;Sem leite condensado;Nenhum;Suco;Suco de Frutas;2;Com Gelo e Limão;2;4;Pix;Não
2024-12-28;Saturday;Igor;6;4;Esfiha;Marguerita;16;Tradicional;Sem cebola;Queijo extra;Refrigerante;Sprite;4;Com Gelo;4;8;Pix;Não
2024-12-28;Saturday;Tatiana;17;9;Pizza;Banana com Canela;4;Tradicional;Nenhum;Morango extra;"Refrigerante;Cerveja";"Guaraná Antártica;Antarctica";"9;18";"Com Gelo e Limão;Temperatura Ambiente";27;18;Cartão de Débito;Não
2024-12-28;Saturday;Paulo;32;9;Pizza;Calabresa;4;Tradicional;Sem cebola;Catupiry extra;"Refrigerante;Cerveja";"Guaraná Antártica;Antarctica";"9;18";"Com Gelo e Limão;Temperatura Ambiente";27;18;Cartão de Débito;Não
2024-12-28;Saturday;Quentin;8;6;Esfiha;Alho com Queijo;24;Fina;Sem azeitonas;Nenhum;Refrigerante;Pepsi;6;Sem Gelo;6;12;Cartão de Crédito;Sim
2024-12-28;Saturday;Ana;50;5;Pizza;Bacon;2;Integral;Nenhum;Bacon extra;Drink;Margarita;5;Com Gelo e Limão;5;10;Cartão de Crédito;Não
2024-12-28;Saturday;Otávio;48;1;Pizza;Calabresa;0;Recheada;Sem cebola;Nenhum;Água;H2O;2;Sem Gelo;2;2;Pix;Não
2024-12-28;Saturday;Igor;19;3;Pizza;Nutella;1;Tradicional;Sem chocolate;Morango extra;Cerveja;Brahma;6;Temperatura Ambiente;6;3;Cartão de Crédito;Não
2024-12-28;Saturday;Felipe;6;6;Esfiha;Siciliana;24;Fina;Nenhum;Queijo extra;Refrigerante;Pepsi;6;Sem Gelo;6;12;Cartão de Crédito;Sim
2024-12-28;Saturday;Tatiana;36;4;Pizza;Napolitana;2;Recheada;Nenhum;Bacon extra;Suco;Del Valle Uva;4;Com Gelo;4;8;Cartão de Débito;Não
2024-12-28;Saturday;Isaac;27;3;Pizza;Vegetariana;1;Tradicional;Nenhum;Nenhum;Cerveja;Brahma;6;Temperatura Ambiente;6;3;Cartão de Crédito;Não
2024-12-28;Saturday;Gabriel;34;5;Esfiha;Alho com Queijo;20;Tradicional;Nenhum;Cebola extra;Água;Água Mineral;10;Com Gelo;10;5;Pix;Sim
2024-12-28;Saturday;Paulo;11;4;Pizza;Napoli ao Pesto;2;Tradicional;Sem queijo;Bacon extra;Cerveja;Brahma;8;Com Gelo e Limão;8;4;Cartão de Crédito;Não
2024-12-28;Saturday;Ricardo;5;8;Esfiha;Banana com Canela;32;Fina;Sem leite condensado;Chocolate extra;"Suco;Vinho";"Del Valle Laranja;Vinho Tinto";"8;4";"Temperatura Ambiente;Com Gelo e Limão";12;16;Transferência;Sim
2024-12-28;Saturday;Ana;31;7;Esfiha;Queijo;28;Tradicional;Nenhum;Bacon extra;Suco;Suco de Frutas;7;Com Gelo;7;7;Cartão de Débito;Não
2024-12-28;Saturday;Felipe;50;8;Esfiha;Frango com Queijo;32;Fina;Sem tomate;Queijo extra;"Suco;Vinho";"Del Valle Laranja;Vinho Tinto";"8;4";"Temperatura Ambiente;Com Gelo e Limão";12;16;Transferência;Sim
2024-12-28;Saturday;Daniela;24;5;Esfiha;Pepperoni;20;Tradicional;Sem cebola;Nenhum;Água;Água Mineral;10;Com Gelo;10;5;Pix;Sim
2024-12-28;Saturday;Juliana;12;5;Esfiha;Chocolate;20;Tradicional;Sem morango;Chocolate extra;Água;Água Mineral;10;Com Gelo;10;5;Pix;Sim
2024-12-28;Saturday;Kevin;24;2;Pizza;Vegetariana;1;Fina;Sem queijo;Queijo extra;Vinho;Vinho Rosé;1;Com Gelo e Limão;1;2;Cartão de Débito;Sim
2024-12-28;Saturday;Elena;35;9;Pizza;Calabresa;4;Integral;Sem cebola;Nenhum;Água;Água com Gás;18;Com Gelo;18;9;Cartão de Débito;Não
2024-12-28;Saturday;Pietra;3;2;Pizza;Corleone;1;Tradicional;Sem azeitonas;Bacon extra;Suco;Suco de Frutas;2;Com Gelo e Limão;2;4;Cartão de Crédito;Sim
2024-12-28;Saturday;Sabrina;8;6;Pizza;Mequi;3;Tradicional;Sem cebola;Queijo extra;Refrigerante;Sprite;6;Sem Gelo;6;12;Pix;Não
2024-12-28;Saturday;Júlia;24;6;Pizza;Marguerita;3;Tradicional;Nenhum;Catupiry extra;Refrigerante;Sprite;6;Sem Gelo;6;12;Pix;Não
2024-12-28;Saturday;Nina;17;9;Pizza;Banana com Canela;4;Integral;Sem morango;Nenhum;"Cerveja;Água";"Império Pilsen;H2O";"18;18";"Com Gelo e Limão;Com Gelo e Limão";36;9;Pix;Não
2024-12-28;Saturday;Tatiana;21;5;Pizza;Romeu e Julieta;2;Tradicional;Nenhum;Chocolate extra;Refrigerante;Sprite;5;Com Gelo;5;10;Dinheiro;Sim
2024-12-28;Saturday;Kevin;15;5;Pizza;Corleone;2;Tradicional;Sem cebola;Cebola extra;Refrigerante;Sprite;5;Com Gelo;5;10;Dinheiro;Sim
2024-12-28;Saturday;Paulo;44;5;Pizza;Bacon;2;Tradicional;Sem tomate;Queijo extra;Refrigerante;Sprite;5;Com Gelo;5;10;Dinheiro;Sim
2024-12-28;Saturday;Mariana;23;8;Esfiha;Zucchini ao Pesto;32;Fina;Sem tomate;Catupiry extra;"Suco;Vinho";"Del Valle Laranja;Vinho Tinto";"8;4";"Temperatura Ambiente;Com Gelo e Limão";12;16;Transferência;Sim
2024-12-28;Saturday;Júlia;17;7;Esfiha;Chocolate;28;Tradicional;Sem leite condensado;Nenhum;Suco;Suco de Frutas;7;Com Gelo;7;7;Cartão de Débito;Não
2024-12-28;Saturday;Cecília;29;9;Pizza;Banana com Canela;4;Sem Glúten;Sem morango;Nenhum;"Refrigerante;Água";"Pepsi;Água Mineral";"9;18";"Com Gelo;Sem Gelo";27;18;Pix;Sim
2024-12-28;Saturday;Bernardo;26;4;Pizza;Bacon;2;Tradicional;Nenhum;Nenhum;Refrigerante;Coca-Cola;4;Com Gelo;4;8;Cartão de Débito;Não
2024-12-28;Saturday;Isaac;13;8;Pizza;Vegetariana;4;Fina;Sem cebola;Bacon extra;Refrigerante;Guaraná Antártica;8;Com Gelo e Limão;8;8;Cartão de Crédito;Sim
2024-12-28;Saturday;Ana;48;9;Pizza;Portuguesa;4;Tradicional;Sem tomate;Cebola extra;"Suco;Refrigerante;Água";"Del Valle Uva;Coca-Cola;Água Sem Gás";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Sim
2024-12-28;Saturday;Elena;9;8;Pizza;Portuguesa;4;Fina;Sem cebola;Nenhum;Refrigerante;Guaraná Antártica;8;Com Gelo e Limão;8;8;Cartão de Crédito;Sim
2024-12-28;Saturday;Samuel;1;9;Pizza;Mequi;4;Tradicional;Sem tomate;Catupiry extra;"Refrigerante;Cerveja";"Guaraná Antártica;Antarctica";"9;18";"Com Gelo e Limão;Temperatura Ambiente";27;18;Cartão de Débito;Não
2024-12-28;Saturday;Carlos;24;9;Pizza;Pistache;4;Tradicional;Sem chocolate;Leite condensado extra;"Suco;Refrigerante;Água";"Del Valle Uva;Coca-Cola;Água Sem Gás";"9;9;18";"Temperatura Ambiente;Com Gelo;Com Gelo";36;9;Cartão de Débito;Sim
2024-12-28;Saturday;Nina;40;5;Esfiha;Pepperoni;20;Tradicional;Sem cebola;Bacon extra;Refrigerante;Pepsi;5;Sem Gelo;5;10;Pix;Não
2024-12-28;Saturday;Nathan;2;5;Esfiha;Siciliana;20;Tradicional;Nenhum;Bacon extra;Refrigerante;Pepsi;5;Sem Gelo;5;10;Pix;Não
2024-12-28;Saturday;Otávio;17;4;Esfiha;Zucchini ao Pesto;16;Recheada;Nenhum;Bacon extra;Refrigerante;Coca-Cola;4;Com Gelo;4;4;Cartão de Débito;Não
2024-12-28;Saturday;Pietra;38;4;Esfiha;Marguerita;16;Recheada;Sem cebola;Nenhum;Refrigerante;Coca-Cola;4;Com Gelo;4;4;Cartão de Débito;Não
2024-12-28;Saturday;Mariana;38;7;Esfiha;Corleone;28;Tradicional;Sem queijo;Catupiry extra;Suco;Suco de Frutas;7;Com Gelo;7;7;Cartão de Débito;Não
2024-12-28;Saturday;Quésia;13;1;Pizza;Siciliana;0;Fina;Sem tomate;Queijo extra;Água;H2O;2;Com Gelo e Limão;2;1;Dinheiro;Sim
2024-12-28;Saturday;Alice;3;3;Esfiha;Portuguesa;12;Tradicional;Nenhum;Nenhum;Suco;Suco Natural;3;Com Gelo e Limão;3;6;Cartão de Crédito;Sim
2024-12-28;Saturday;Tatiana;20;5;Esfiha;Romeu e Julieta;20;Tradicional;Sem morango;Chocolate extra;Refrigerante;Pepsi;5;Sem Gelo;5;10;Pix;Não
2024-12-28;Saturday;Ursula;2;10;Pizza;Chocolate;5;Tradicional;Sem chocolate;Leite condensado extra;"Cerveja;Suco";"Heineken;Del Valle Maracujá";"20;10";"Com Gelo;Com Gelo";30;20;Cartão de Crédito;Não
2024-12-28;Saturday;Paulo;24;9;Pizza;Bacon;4;Sem Glúten;Sem cebola;Queijo extra;"Refrigerante;Água";"Pepsi;Água Mineral";"9;18";"Com Gelo;Sem Gelo";27;18;Pix;Sim
2024-12-28;Saturday;Felipe;37;9;Pizza;Baiana;4;Sem Glúten;Sem cebola;Queijo extra;"Refrigerante;Água";"Pepsi;Água Mineral";"9;18";"Com Gelo;Sem Gelo";27;18;Pix;Sim
2024-12-28;Saturday;Gabriel;1;5;Pizza;Portuguesa;2;Integral;Nenhum;Queijo extra;Drink;Margarita;5;Com Gelo e Limão;5;10;Cartão de Crédito;Não
2024-12-28;Saturday;Otávio;15;10;Pizza;Napoli ao Pesto;5;Tradicional;Nenhum;Cebola extra;"Cerveja;Suco";"Heineken;Del Valle Maracujá";"20;10";"Com Gelo;Com Gelo";30;20;Cartão de Crédito;Não
2024-12-28;Saturday;Vinícius;34;10;Pizza;Napolitana;5;Tradicional;Sem azeitonas;Catupiry extra;"Cerveja;Suco";"Heineken;Del Valle Maracujá";"20;10";"Com Gelo;Com Gelo";30;20;Cartão de Crédito;Não
2024-12-28;Saturday;Paulo;9;5;Esfiha;Frango com Queijo;20;Fina;Nenhum;Catupiry extra;Suco;Del Valle Laranja;5;Com Gelo;5;10;Dinheiro;Sim
2024-12-28;Saturday;Ana;23;15;Pizza;Siciliana;7;Sem Glúten;Sem queijo;Queijo extra;"Drink;Suco;Refrigerante";"Mojito;Del Valle Maracujá;Pepsi";"15;15;15";"Com Gelo;Com Gelo;Com Gelo e Limão";45;30;Cartão de Crédito;Sim
2024-12-28;Saturday;Igor;4;5;Pizza;Chocolate;2;Integral;Nenhum;Chocolate extra;Drink;Margarita;5;Com Gelo e Limão;5;10;Cartão de Crédito;Não
2024-12-28;Saturday;Tatiana;23;10;Pizza;Queijo;5;Tradicional;Sem azeitonas;Queijo extra;"Cerveja;Suco";"Heineken;Del Valle Maracujá";"20;10";"Com Gelo;Com Gelo";30;20;Cartão de Crédito;Não
2024-12-28;Saturday;Cecília;30;2;Esfiha;Pistache;8;Tradicional;Nenhum;Chocolate extra;Refrigerante;Fanta Laranja;2;Temperatura Ambiente;2;2;Cartão de Crédito;Sim
2024-12-29;Sunday;Olívia;34;1;Pizza;Calabresa;0;Fina;Nenhum;Catupiry extra;Refrigerante;Pepsi;1;Com Gelo;1;2;Transferência;Não
2024-12-29;Sunday;Miguel;40;3;Pizza;Portuguesa;1;Integral;Sem tomate;Queijo extra;Refrigerante;Fanta Laranja;3;Com Gelo;3;6;Cartão de Crédito;Não
2024-12-29;Sunday;Thiago;18;9;Pizza;Bacon;4;Recheada;Sem cebola;Cebola extra;"Água;Cerveja";"H2O;Corona";"18;18";"Com Gelo e Limão;Com Gelo e Limão";36;18;Pix;Não
2024-12-29;Sunday;Vinícius;5;4;Pizza;Nutella;2;Recheada;Sem leite condensado;Leite condensado extra;Refrigerante;Fanta Laranja;4;Com Gelo;4;8;Pix;Não
2024-12-29;Sunday;Ursula;41;3;Pizza;Napoli ao Pesto;1;Integral;Nenhum;Nenhum;Refrigerante;Fanta Laranja;3;Com Gelo;3;6;Cartão de Crédito;Não
2024-12-29;Sunday;Bruno;18;4;Esfiha;Siciliana;16;Fina;Nenhum;Bacon extra;Água;Água com Gás;8;Temperatura Ambiente;8;4;Cartão de Crédito;Não
2024-12-29;Sunday;Elena;1;1;Esfiha;Portuguesa;4;Fina;Nenhum;Catupiry extra;Água;H2O;2;Sem Gelo;2;1;Cartão de Débito;Não
2024-12-29;Sunday;Olívia;26;3;Pizza;Frango com Queijo;1;Recheada;Nenhum;Catupiry extra;Drink;Margarita;3;Temperatura Ambiente;3;6;Cartão de Débito;Não
2024-12-29;Sunday;Miguel;28;9;Pizza;Banana com Canela;4;Recheada;Nenhum;Leite condensado extra;"Água;Cerveja";"H2O;Corona";"18;18";"Com Gelo e Limão;Com Gelo e Limão";36;18;Pix;Não
2024-12-29;Sunday;Ximena;26;3;Pizza;Banana com Canela;1;Recheada;Sem chocolate;Leite condensado extra;Refrigerante;Guaraná Antártica;3;Com Gelo;3;6;Dinheiro;Não
2024-12-29;Sunday;Igor;14;4;Pizza;Chocolate;2;Recheada;Nenhum;Nenhum;Suco;Del Valle Laranja;4;Com Gelo;4;4;Transferência;Sim
2024-12-29;Sunday;Pietra;36;4;Esfiha;Napolitana;16;Tradicional;Nenhum;Bacon extra;Água;Água Sem Gás;8;Sem Gelo;8;8;Cartão de Crédito;Não
2024-12-29;Sunday;Juliana;2;4;Esfiha;Queijo;16;Tradicional;Sem tomate;Bacon extra;Água;Água Sem Gás;8;Sem Gelo;8;8;Cartão de Crédito;Não
2024-12-29;Sunday;William;4;3;Pizza;Calabresa;1;Fina;Sem tomate;Catupiry extra;Refrigerante;Fanta Laranja;3;Temperatura Ambiente;3;6;Cartão de Débito;Não
2024-12-29;Sunday;Cecília;39;3;Esfiha;Calabresa;12;Fina;Nenhum;Nenhum;Água;Água Sem Gás;6;Sem Gelo;6;3;Pix;Sim
2024-12-29;Sunday;Otávio;13;4;Pizza;Alho com Queijo;2;Tradicional;Sem tomate;Queijo extra;Suco;Suco de Frutas;4;Sem Gelo;4;8;Cartão de Débito;Não
2024-12-29;Sunday;Heloísa;13;4;Pizza;Romeu e Julieta;2;Tradicional;Nenhum;Leite condensado extra;Suco;Suco de Frutas;4;Sem Gelo;4;8;Cartão de Débito;Não
2024-12-29;Sunday;Daniela;5;5;Pizza;Nutella;2;Tradicional;Nenhum;Chocolate extra;Refrigerante;Sprite;5;Com Gelo;5;10;Dinheiro;Não
2024-12-29;Sunday;Elena;44;4;Pizza;Bacon;2;Recheada;Nenhum;Nenhum;Refrigerante;Fanta Laranja;4;Com Gelo;4;8;Cartão de Crédito;Não
2024-12-29;Sunday;Pietra;16;9;Pizza;Corleone;4;Recheada;Nenhum;Nenhum;"Água;Cerveja";"H2O;Corona";"18;18";"Com Gelo e Limão;Com Gelo e Limão";36;18;Pix;Não
2024-12-29;Sunday;Leonardo;44;10;Pizza;Portuguesa;5;Tradicional;Sem tomate;Bacon extra;Drink;Piña Colada;10;Com Gelo e Limão;10;10;Cartão de Crédito;Não
2024-12-29;Sunday;Ricardo;13;2;Esfiha;Romeu e Julieta;8;Tradicional;Sem morango;Morango extra;Suco;Del Valle Maracujá;2;Com Gelo e Limão;2;4;Pix;Não
2024-12-29;Sunday;Paulo;10;10;Pizza;Pistache;5;Tradicional;Nenhum;Morango extra;Drink;Piña Colada;10;Com Gelo e Limão;10;10;Cartão de Crédito;Não
